Date,Tournament,Series,Surface,Round,Winner,Loser,Winner_Rank,Loser_Rank
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,1stRound,KohlschreiberP.,CervantesI.,26,65
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,1stRound,ChardyJ.,DzumhurD.,32,75
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,1stRound,FerrerD.,VolandriF.,9,203
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,1stRound,BautistaAgutR.,LorenziP.,17,53
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,BerdychT.,RamosVinolasA.,8,57
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,NishikoriK.,TroickiV.,6,24
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,PouilleL.,GulbisE.,52,84
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,MonacoJ.,AndersonK.,114,19
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,GoffinD.,SockJ.,13,27
2016-05-12,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,WawrinkaS.,PaireB.,4,21
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,FedererR.,ZverevA.,2,44
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,ThiemD.,SousaJ.,15,30
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,MurrayA.,KukushkinM.,3,87
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,DjokovicN.,RobertS.,1,103
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,BellucciT.,MahutN.,37,48
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,GasquetR.,SeppiA.,12,42
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,ChardyJ.,BautistaAgutR.,32,17
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,KyrgiosN.,RaonicM.,20,10
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,FerrerD.,GarciaLopezG.,9,51
2016-05-13,InternazionaliBNLdItalia,Masters1000,Clay,2ndRound,NadalR.,KohlschreiberP.,5,26
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,ThiemD.,FedererR.,15,2
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,NishikoriK.,GasquetR.,6,12
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,MonacoJ.,WawrinkaS.,114,4
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,NadalR.,KyrgiosN.,5,20
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,PouilleL.,FerrerD.,52,9
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,MurrayA.,ChardyJ.,3,32
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,GoffinD.,BerdychT.,13,8
2016-05-14,InternazionaliBNLdItalia,Masters1000,Clay,3rdRound,DjokovicN.,BellucciT.,1,37
2016-05-15,InternazionaliBNLdItalia,Masters1000,Clay,Quarterfinals,PouilleL.,MonacoJ.,52,114
2016-05-15,InternazionaliBNLdItalia,Masters1000,Clay,Quarterfinals,MurrayA.,GoffinD.,3,13
2016-05-15,InternazionaliBNLdItalia,Masters1000,Clay,Quarterfinals,DjokovicN.,NadalR.,1,5
2016-05-15,InternazionaliBNLdItalia,Masters1000,Clay,Quarterfinals,NishikoriK.,ThiemD.,6,15
2016-05-16,InternazionaliBNLdItalia,Masters1000,Clay,Semifinals,MurrayA.,PouilleL.,3,52
2016-05-16,InternazionaliBNLdItalia,Masters1000,Clay,Semifinals,DjokovicN.,NishikoriK.,1,6
2016-05-17,InternazionaliBNLdItalia,Masters1000,Clay,TheFinal,MurrayA.,DjokovicN.,3,1
2016-05-17,GenevaOpen,ATP250,Clay,1stRound,RamosVinolasA.,GabashviliT.,53,80
2016-05-17,GenevaOpen,ATP250,Clay,1stRound,KuznetsovAn.,SelaD.,40,62
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,GarciaLopezG.,QuerreyS.,55,37
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,CarrenoBustaP.,GarinC.,43,340
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,CervantesI.,BeckA.,61,338
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,RosolL.,OrtegaOlmedoR.,68,310
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,DelbonisF.,TipsarevicJ.,33,686
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,JohnsonS.,YouzhnyM.,35,77
2016-05-18,GenevaOpen,ATP250,Clay,1stRound,GulbisE.,BerankisR.,76,52
2016-05-19,GenevaOpen,ATP250,Clay,1stRound,RamR.,DonskoyE.,73,78
2016-05-19,GenevaOpen,ATP250,Clay,1stRound,IstominD.,MayerF.,64,236
2016-05-19,GenevaOpen,ATP250,Clay,1stRound,BellucciT.,KukushkinM.,39,81
2016-05-19,GenevaOpen,ATP250,Clay,2ndRound,WawrinkaS.,RamosVinolasA.,4,53
2016-05-19,GenevaOpen,ATP250,Clay,2ndRound,CarrenoBustaP.,CervantesI.,43,61
2016-05-20,GenevaOpen,ATP250,Clay,2ndRound,RosolL.,IsnerJ.,68,17
2016-05-20,GenevaOpen,ATP250,Clay,2ndRound,KuznetsovAn.,JohnsonS.,40,35
2016-05-20,GenevaOpen,ATP250,Clay,2ndRound,GarciaLopezG.,RamR.,55,73
2016-05-20,GenevaOpen,ATP250,Clay,2ndRound,DelbonisF.,BellucciT.,33,39
2016-05-20,GenevaOpen,ATP250,Clay,2ndRound,CilicM.,GulbisE.,11,76
2016-05-20,GenevaOpen,ATP250,Clay,2ndRound,FerrerD.,IstominD.,12,64
2016-05-21,GenevaOpen,ATP250,Clay,Quarterfinals,CilicM.,DelbonisF.,11,33
2016-05-21,GenevaOpen,ATP250,Clay,Quarterfinals,FerrerD.,GarciaLopezG.,12,55
2016-05-21,GenevaOpen,ATP250,Clay,Quarterfinals,WawrinkaS.,CarrenoBustaP.,4,43
2016-05-21,GenevaOpen,ATP250,Clay,Quarterfinals,RosolL.,KuznetsovAn.,68,40
2016-05-22,GenevaOpen,ATP250,Clay,Semifinals,CilicM.,FerrerD.,11,12
2016-05-22,GenevaOpen,ATP250,Clay,Semifinals,WawrinkaS.,RosolL.,4,68
2016-05-23,GenevaOpen,ATP250,Clay,TheFinal,WawrinkaS.,CilicM.,4,11
2016-05-17,OpendeNiceAzur,ATP250,Clay,1stRound,EstrellaBurgosV.,KudlaD.,88,57
2016-05-17,OpendeNiceAzur,ATP250,Clay,1stRound,MannarinoA.,HaaseR.,63,86
2016-05-18,OpendeNiceAzur,ATP250,Clay,1stRound,SousaJ.,HalysQ.,28,154
2016-05-18,OpendeNiceAzur,ATP250,Clay,1stRound,PellaG.,MedvedevD.,54,244
2016-05-18,OpendeNiceAzur,ATP250,Clay,1stRound,SchwartzmanD.,VerdascoF.,65,56
2016-05-18,OpendeNiceAzur,ATP250,Clay,1stRound,FritzT.,MarchenkoI.,72,69
2016-05-18,OpendeNiceAzur,ATP250,Clay,1stRound,YoungD.,FogniniF.,82,34
2016-05-18,OpendeNiceAzur,ATP250,Clay,1stRound,ZverevA.,EdmundK.,48,84
2016-05-19,OpendeNiceAzur,ATP250,Clay,1stRound,GranollersM.,BakerB.,58,669
2016-05-19,OpendeNiceAzur,ATP250,Clay,1stRound,MayerL.,VeselyJ.,51,59
2016-05-19,OpendeNiceAzur,ATP250,Clay,1stRound,MathieuP.H.,ChungH.,67,112
2016-05-19,OpendeNiceAzur,ATP250,Clay,1stRound,SeppiA.,MunozDeLaNavaD.,41,106
2016-05-19,OpendeNiceAzur,ATP250,Clay,2ndRound,AndersonK.,SchwartzmanD.,20,65
2016-05-19,OpendeNiceAzur,ATP250,Clay,2ndRound,MannarinoA.,PaireB.,63,21
2016-05-19,OpendeNiceAzur,ATP250,Clay,2ndRound,PellaG.,YoungD.,54,82
2016-05-19,OpendeNiceAzur,ATP250,Clay,2ndRound,SousaJ.,EstrellaBurgosV.,28,88
2016-05-20,OpendeNiceAzur,ATP250,Clay,2ndRound,ZverevA.,GranollersM.,48,58
2016-05-20,OpendeNiceAzur,ATP250,Clay,2ndRound,SeppiA.,MathieuP.H.,41,67
2016-05-20,OpendeNiceAzur,ATP250,Clay,2ndRound,SimonG.,FritzT.,18,72
2016-05-20,OpendeNiceAzur,ATP250,Clay,2ndRound,ThiemD.,MayerL.,15,51
2016-05-21,OpendeNiceAzur,ATP250,Clay,Quarterfinals,SousaJ.,AndersonK.,28,20
2016-05-21,OpendeNiceAzur,ATP250,Clay,Quarterfinals,ZverevA.,SimonG.,48,18
2016-05-21,OpendeNiceAzur,ATP250,Clay,Quarterfinals,MannarinoA.,PellaG.,63,54
2016-05-21,OpendeNiceAzur,ATP250,Clay,Quarterfinals,ThiemD.,SeppiA.,15,41
2016-05-22,OpendeNiceAzur,ATP250,Clay,Semifinals,ZverevA.,SousaJ.,48,28
2016-05-22,OpendeNiceAzur,ATP250,Clay,Semifinals,ThiemD.,MannarinoA.,15,63
2016-05-23,OpendeNiceAzur,ATP250,Clay,TheFinal,ThiemD.,ZverevA.,15,48
2016-05-24,FrenchOpen,GrandSlam,Clay,1stRound,KyrgiosN.,CecchinatoM.,19,124
2016-05-24,FrenchOpen,GrandSlam,Clay,1stRound,PaireB.,AlbotR.,21,137
2016-05-24,FrenchOpen,GrandSlam,Clay,1stRound,SijslingI.,UngurA.,123,203
2016-05-24,FrenchOpen,GrandSlam,Clay,1stRound,GabashviliT.,YoungD.,79,76
2016-05-24,FrenchOpen,GrandSlam,Clay,1stRound,KuznetsovAn.,BeckerB.,40,96
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,WawrinkaS.,RosolL.,4,59
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,PavlasekA.,CarballesBaenaR.,132,114
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,ChardyJ.,MayerL.,32,68
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,TroickiV.,DimitrovG.,24,36
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,DanielT.,KlizanM.,93,45
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,MannarinoA.,KukushkinM.,58,83
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,LajovicD.,KudlaD.,81,53
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,RaonicM.,TipsarevicJ.,9,680
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,DodigI.,YouzhnyM.,77,78
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,BrownD.,SelaD.,116,62
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,KarlovicI.,MontanesA.,28,98
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,ThompsonJ.,DjereL.,94,215
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,PellaG.,SchwartzmanD.,48,63
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,SockJ.,HaaseR.,25,86
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,SimonG.,DutraSilvaR.,18,463
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,VerdascoF.,JohnsonS.,52,34
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,NishikoriK.,BolelliS.,6,115
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,BourgueM.,SamperMontanaJ.,164,216
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,TrungellitiM.,CilicM.,166,10
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,RamosVinolasA.,ZeballosH.,55,89
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,EdmundK.,BasilashviliN.,82,104
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,MartinA.,MunozDeLaNavaD.,133,105
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,FratangeloB.,QuerreyS.,103,37
2016-05-25,FrenchOpen,GrandSlam,Clay,1stRound,GasquetR.,BellucciT.,12,57
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,CoricB.,FritzT.,47,67
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,JaziriM.,MayerF.,72,236
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,BedeneA.,MelzerG.,66,129
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,BerdychT.,PospisilV.,8,46
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,TomicB.,BakerB.,22,662
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,EstrellaBurgosV.,MarchenkoI.,87,71
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,ThiemD.,CervantesI.,15,69
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,LopezF.,FabbianoT.,23,117
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,DarcisS.,IlhanM.,161,198
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,NadalR.,GrothS.,5,100
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,PouilleL.,BenneteauJ.,31,548
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,IsnerJ.,MillmanJ.,17,61
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,MurrayA.,StepanekR.,2,128
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,HalysQ.,ChungH.,154,111
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,BagnisF.,DeSchepperK.,99,143
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,CarrenoBustaP.,DelbonisF.,43,35
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,CuevasP.,KamkeT.,27,155
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,SousaJ.,DzumhurD.,29,73
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,GarciaLopezG.,DeBakkerT.,51,120
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,DjokovicN.,LuY.H.,1,95
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,BaghdatisM.,MullerG.,39,42
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,AlmagroN.,KohlschreiberP.,49,26
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,MahutN.,BerankisR.,44,50
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,BautistaAgutR.,TursunovD.,16,480
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,VeselyJ.,RamR.,60,70
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,RobertS.,AndersonK.,90,20
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,GranollersM.,FogniniF.,56,33
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,FerrerD.,DonskoyE.,11,75
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,TsongaJ.W.,StruffJ.L.,7,101
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,MathieuP.H.,GiraldoS.,65,122
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,MonacoJ.,IstominD.,92,64
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,BerlocqC.,LorenziP.,126,54
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,GulbisE.,SeppiA.,80,38
2016-05-26,FrenchOpen,GrandSlam,Clay,1stRound,GoffinD.,BarrereG.,13,242
2016-05-27,FrenchOpen,GrandSlam,Clay,1stRound,ZverevA.,HerbertP.H.,41,84
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,KarlovicI.,ThompsonJ.,28,94
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,VerdascoF.,DodigI.,52,77
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,NishikoriK.,KuznetsovAn.,6,40
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,SockJ.,BrownD.,25,116
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,GabashviliT.,PaireB.,79,21
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,WawrinkaS.,DanielT.,4,93
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,ChardyJ.,PavlasekA.,32,132
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,RamosVinolasA.,TrungellitiM.,55,166
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,MurrayA.,BourgueM.,2,164
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,IsnerJ.,EdmundK.,17,82
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,KyrgiosN.,SijslingI.,19,123
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,SimonG.,PellaG.,18,48
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,TroickiV.,LajovicD.,24,81
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,GasquetR.,FratangeloB.,12,103
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,MartinA.,PouilleL.,133,31
2016-05-27,FrenchOpen,GrandSlam,Clay,2ndRound,RaonicM.,MannarinoA.,9,58
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,BedeneA.,CarrenoBustaP.,66,43
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,CuevasP.,HalysQ.,27,154
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,BerdychT.,JaziriM.,8,72
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,GulbisE.,SousaJ.,80,29
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,ThiemD.,GarciaLopezG.,15,51
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,BautistaAgutR.,MathieuP.H.,16,65
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,NadalR.,BagnisF.,5,99
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,CoricB.,TomicB.,47,22
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,DjokovicN.,DarcisS.,1,161
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,ZverevA.,RobertS.,41,90
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,TsongaJ.W.,BaghdatisM.,7,39
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,GoffinD.,BerlocqC.,13,126
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,GranollersM.,MahutN.,56,44
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,AlmagroN.,VeselyJ.,49,60
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,LopezF.,EstrellaBurgosV.,23,87
2016-05-28,FrenchOpen,GrandSlam,Clay,2ndRound,FerrerD.,MonacoJ.,11,92
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,RaonicM.,MartinA.,9,133
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,RamosVinolasA.,SockJ.,55,25
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,MurrayA.,KarlovicI.,2,28
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,NishikoriK.,VerdascoF.,6,52
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,GasquetR.,KyrgiosN.,12,19
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,IsnerJ.,GabashviliT.,17,79
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,WawrinkaS.,ChardyJ.,4,32
2016-05-29,FrenchOpen,GrandSlam,Clay,3rdRound,TroickiV.,SimonG.,24,18
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,GranollersM.,NadalR.,56,5
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,ThiemD.,ZverevA.,15,41
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,FerrerD.,LopezF.,11,23
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,GoffinD.,AlmagroN.,13,49
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,GulbisE.,TsongaJ.W.,80,7
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,BerdychT.,CuevasP.,8,27
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,BautistaAgutR.,CoricB.,16,47
2016-05-30,FrenchOpen,GrandSlam,Clay,3rdRound,DjokovicN.,BedeneA.,1,66
2016-05-31,FrenchOpen,GrandSlam,Clay,4thRound,RamosVinolasA.,RaonicM.,55,9
2016-05-31,FrenchOpen,GrandSlam,Clay,4thRound,WawrinkaS.,TroickiV.,4,24
2016-05-31,FrenchOpen,GrandSlam,Clay,4thRound,MurrayA.,IsnerJ.,2,17
2016-05-31,FrenchOpen,GrandSlam,Clay,4thRound,GasquetR.,NishikoriK.,12,6
2016-06-03,FrenchOpen,GrandSlam,Clay,4thRound,DjokovicN.,BautistaAgutR.,1,16
2016-06-03,FrenchOpen,GrandSlam,Clay,4thRound,GoffinD.,GulbisE.,13,80
2016-06-03,FrenchOpen,GrandSlam,Clay,4thRound,BerdychT.,FerrerD.,8,11
2016-06-03,FrenchOpen,GrandSlam,Clay,4thRound,ThiemD.,GranollersM.,15,56
2016-06-03,FrenchOpen,GrandSlam,Clay,Quarterfinals,MurrayA.,GasquetR.,2,12
2016-06-03,FrenchOpen,GrandSlam,Clay,Quarterfinals,WawrinkaS.,RamosVinolasA.,4,55
2016-06-04,FrenchOpen,GrandSlam,Clay,Quarterfinals,ThiemD.,GoffinD.,15,13
2016-06-04,FrenchOpen,GrandSlam,Clay,Quarterfinals,DjokovicN.,BerdychT.,1,8
2016-06-05,FrenchOpen,GrandSlam,Clay,Semifinals,DjokovicN.,ThiemD.,1,15
2016-06-05,FrenchOpen,GrandSlam,Clay,Semifinals,MurrayA.,WawrinkaS.,2,4
2016-06-07,FrenchOpen,GrandSlam,Clay,TheFinal,DjokovicN.,MurrayA.,1,2
2016-06-08,TopshelfOpen,ATP250,Grass,1stRound,MathieuP.H.,RamR.,60,72
2016-06-08,TopshelfOpen,ATP250,Grass,1stRound,MahutN.,LackoL.,49,119
2016-06-08,TopshelfOpen,ATP250,Grass,1stRound,KozlovS.,NishiokaY.,196,117
2016-06-08,TopshelfOpen,ATP250,Grass,1stRound,BedeneA.,EscobedoE.,58,273
2016-06-08,TopshelfOpen,ATP250,Grass,1stRound,QuerreyS.,BeckerB.,37,116
2016-06-09,TopshelfOpen,ATP250,Grass,1stRound,ItoT.,DodigI.,105,70
2016-06-09,TopshelfOpen,ATP250,Grass,1stRound,SijslingI.,CervantesI.,118,74
2016-06-09,TopshelfOpen,ATP250,Grass,1stRound,MedvedevD.,ZeballosH.,256,92
2016-06-09,TopshelfOpen,ATP250,Grass,1stRound,MannarinoA.,SeppiA.,55,40
2016-06-09,TopshelfOpen,ATP250,Grass,1stRound,GarciaLopezG.,PospisilV.,53,46
2016-06-09,TopshelfOpen,ATP250,Grass,1stRound,MullerG.,HaaseR.,44,82
